name,Elec link,EastWest,IFA,IFA2,Moyle,BritNed,Nemo,NSL,Viking Link
29/03/2023 0:30,0.72,0,0.258,0.438,0,1,0.9,0.782857143,0
29/03/2023 1:00,0.988,0,0.229,0.646,0,1,0.724,0.782857143,0
29/03/2023 1:30,1,0,0.229,0.654,0,1,0.722,0.782857143,0
29/03/2023 2:00,0.966,0,0.161,0.584,0.12,1,0.584,0.782857143,0
29/03/2023 2:30,0.966,0,0.159,0.58,0.316,1,0.584,0.782857143,0
29/03/2023 3:00,0.908,0,0.05,0.474,0.588,0.922,0.284,0.782857143,0
29/03/2023 3:30,0.876,0.104,0.039,0.45,0.52,0.92,0.28,0.782857143,0
29/03/2023 4:00,0.196,0.376,0,0.042,0.732,0.796,0.152,0.782857143,0
29/03/2023 4:30,0.152,0.704,0,0.01,0.8,0.794,0.15,0.775714286,0
29/03/2023 5:00,0,0.956,0,0,0.8,0.688,0.114,0.702857143,0
29/03/2023 5:30,0,0.996,0,0,0.8,0.686,0.116,0.702857143,0
29/03/2023 6:00,0,0.78,0.31,0.106,0.8,0.906,0.282,0.775714286,0
29/03/2023 6:30,0,0.716,0.339,0.144,0.8,0.918,0.284,0.782857143,0
29/03/2023 7:00,0.66,0.44,0.361,0.656,0.736,1,0.454,0.782857143,0
29/03/2023 7:30,0.696,0.364,0.365,0.69,0.8,1,0.456,0.782857143,0
29/03/2023 8:00,0.75,0.176,0.498,0.932,0.8,1,0.604,0.782857143,0
29/03/2023 8:30,0.75,0.06,0.496,0.942,0.8,1,0.606,0.755714286,0
29/03/2023 9:00,0.68,0.304,0.295,0.738,0.8,0.966,0.698,0.49,0
29/03/2023 9:30,0.69,0.208,0.295,0,0.8,0.966,0.69,0.488571429,0
29/03/2023 10:00,0.986,0.44,0.496,0,0.8,1,0.276,0.755714286,0
29/03/2023 10:30,1,0.716,0.503,0,0.8,1,0.268,0.782857143,0
29/03/2023 11:00,0.998,0.984,0.503,0,0.8,1,0.194,0.782857143,0
29/03/2023 11:30,0.996,0.94,0.503,0,0.8,1,0.194,0.77,0
29/03/2023 12:00,0.944,0.852,0.503,0,0.8,0.954,0.216,0.647142857,0
29/03/2023 12:30,0.942,0.66,0.503,0,0.8,0.952,0.216,0.625714286,0
29/03/2023 13:00,0.832,0.824,0.482,0,0.8,0.738,0.616,0.395714286,0
29/03/2023 13:30,0.828,0.58,0.481,0,0.8,0.734,0.624,0.364285714,0
29/03/2023 14:00,0.558,0.54,0.459,0,0.8,0.556,0.254,0.164285714,0
29/03/2023 14:30,0.542,0.44,0.457,0.072,0.8,0.506,0.248,0.167142857,0
29/03/2023 15:00,0.514,0.204,0.402,0.734,0.8,0,0.176,0.435714286,0
29/03/2023 15:30,0.508,0.3,0.399,0.76,0.8,0,0.174,0.488571429,0
29/03/2023 16:00,0.426,0.072,0.289,0.708,0.72,0,0,0.75,0
29/03/2023 16:30,0.418,0.176,0.278,0.694,0.396,0,0,0.782857143,0
29/03/2023 17:00,0.31,0.016,0.058,0.414,0.124,0.192,0,0.782857143,0
29/03/2023 17:30,0.304,0,0.048,0.398,0,0.226,0,0.782857143,0
29/03/2023 18:00,0.55,0,0.343,0.438,0,0.644,0.442,0.782857143,0
29/03/2023 18:30,0.564,0,0.355,0.44,0,0.69,0.472,0.782857143,0
29/03/2023 19:00,0.942,0,0.483,0.944,0,0.782,0.45,0.782857143,0
29/03/2023 19:30,0.958,0,0.487,0.968,0,0.784,0.45,0.782857143,0
29/03/2023 20:00,0.864,0,0.429,0.924,0,0.812,0.436,0.782857143,0
29/03/2023 20:30,0.856,0,0.423,0.914,0,0.808,0.436,0.782857143,0
29/03/2023 21:00,0.766,0,0.329,0.754,0,0.672,0.526,0.782857143,0
29/03/2023 21:30,0.76,0,0.326,0.744,0,0.672,0.526,0.782857143,0
29/03/2023 22:00,0.986,0,0.338,0.818,0,0.566,0.39,0.782857143,0
29/03/2023 22:30,0.998,0,0.338,0.826,0,0.588,0.388,0.78,0
29/03/2023 23:00,0.998,0,0.316,0.87,0,0.93,0.24,0.762857143,0
29/03/2023 23:30,0.998,0,0.316,0.874,0,0.932,0.238,0.762857143,0
30/03/2023 0:00,0.998,0,0.317,0.872,0,0.952,0.192,0.78,0
30/03/2023 0:30,0.998,0,0.317,0.872,0,0.954,0.192,0.782857143,0
30/03/2023 1:00,0.998,0,0.31,0.874,0,1,0.168,0.782857143,0
30/03/2023 1:30,0.998,0,0.31,0.874,0,1,0.168,0.782857143,0
30/03/2023 2:00,0.998,0,0.318,0.848,0,0.954,0.266,0.782857143,0
30/03/2023 2:30,0.998,0,0.318,0.846,0,0.954,0.266,0.781428571,0
30/03/2023 3:00,1,0,0.332,0.856,0,1,0.216,0.774285714,0
30/03/2023 3:30,1,0,0.332,0.858,0,1,0.216,0.774285714,0
30/03/2023 4:00,1,0,0.302,0.782,0,0.854,0.004,0.781428571,0
30/03/2023 4:30,1,0,0.301,0.782,0,0.84,0,0.782857143,0
30/03/2023 5:00,0.998,0.116,0.277,0.876,0.056,0.638,0,0.782857143,0
30/03/2023 5:30,0.998,0.024,0.276,0.882,0.352,0.638,0,0.782857143,0
30/03/2023 6:00,0.998,0,0.402,0.516,0.424,0.888,0.222,0.782857143,0
30/03/2023 6:30,0.998,0.048,0.407,0.502,0.476,0.906,0.226,0.782857143,0
30/03/2023 7:00,0.998,0,0.411,0.678,0.236,0.952,0.154,0.782857143,0
30/03/2023 7:30,0.998,0,0.411,0.688,0.028,0.952,0.154,0.782857143,0
30/03/2023 8:00,0.998,0,0.437,0.672,0,0.88,0.274,0.782857143,0
30/03/2023 8:30,0.998,0,0.438,0.672,0,0.88,0.274,0.782857143,0
30/03/2023 9:00,0.998,0,0.418,0.688,0,0.812,0.246,0.782857143,0
30/03/2023 9:30,0.994,0,0.417,0.692,0,0.816,0.246,0.782857143,0
30/03/2023 10:00,0.904,0,0.382,0.764,0,0.976,0.25,0.782857143,0
30/03/2023 10:30,0.9,0,0.381,0.768,0,0.976,0.25,0.782857143,0
30/03/2023 11:00,0.808,0,0.426,0.918,0,0.906,0.296,0.782857143,0
30/03/2023 11:30,0.804,0,0.428,0.926,0,0.904,0.296,0.782857143,0
30/03/2023 12:00,0.99,0,0.344,0.99,0,1,0.518,0.782857143,0
30/03/2023 12:30,0.998,0,0.341,0.992,0,1,0.52,0.782857143,0
30/03/2023 13:00,0.996,0,0.412,0.992,0,1,0.47,0.782857143,0
30/03/2023 13:30,0.998,0,0.414,0.992,0,1,0.47,0.782857143,0
30/03/2023 14:00,0.998,0,0.391,0.992,0,1,0.52,0.782857143,0
30/03/2023 14:30,0.998,0,0.393,0.992,0,1,0.52,0.782857143,0
30/03/2023 15:00,0.998,0,0.499,0.992,0,0.734,0.624,0.782857143,0
30/03/2023 15:30,0.986,0,0.499,0.992,0,0.708,0.626,0.782857143,0
30/03/2023 16:00,0.738,0,0.421,0.992,0,0.95,0.624,0.782857143,0
30/03/2023 16:30,0.724,0,0.418,0.992,0,0.952,0.624,0.782857143,0
30/03/2023 17:00,0.704,0,0.367,0.992,0,1,0.62,0.782857143,0
30/03/2023 17:30,0.704,0,0.366,0.992,0,1,0.62,0.782857143,0
30/03/2023 18:00,0.984,0,0.282,0.992,0,1,0.692,0.782857143,0
30/03/2023 18:30,0.998,0,0.278,0.992,0,1,0.692,0.782857143,0
30/03/2023 19:00,0.998,0,0.35,0.992,0,1,0.642,0.782857143,0
30/03/2023 19:30,0.998,0,0.353,0.992,0,1,0.642,0.782857143,0
30/03/2023 20:00,0.998,0,0.305,0.992,0,1,0.74,0.782857143,0
30/03/2023 20:30,0.998,0,0.305,0.992,0,1,0.742,0.782857143,0
30/03/2023 21:00,0.998,0,0.351,0.992,0,0.906,0.95,0.782857143,0
30/03/2023 21:30,0.998,0,0.353,0.992,0,0.904,0.952,0.782857143,0
30/03/2023 22:00,0.998,0,0.497,0.992,0,1,0.726,0.782857143,0
30/03/2023 22:30,0.998,0,0.502,0.992,0,1,0.726,0.782857143,0
30/03/2023 23:00,0.998,0,0.483,0.992,0,1,0.974,0.782857143,0
30/03/2023 23:30,1,0,0.483,0.984,0,1,0.976,0.782857143,0
31/03/2023 0:00,0.998,0,0.501,0.99,0,1,0.956,0.782857143,0
31/03/2023 0:30,0.998,0,0.502,0.992,0,1,0.956,0.782857143,0
31/03/2023 1:00,0.998,0,0.502,0.992,0,1,1,0.782857143,0
31/03/2023 1:30,0.998,0,0.502,0.992,0,1,1,0.782857143,0
31/03/2023 2:00,0.998,0,0.502,0.992,0,1,1,0.782857143,0
31/03/2023 2:30,0.998,0,0.502,0.992,0,1,0.998,0.782857143,0
31/03/2023 3:00,0.998,0,0.502,0.992,0,0.896,0.808,0.782857143,0
31/03/2023 3:30,0.998,0,0.502,0.992,0,0.894,0.806,0.782857143,0
31/03/2023 4:00,0.998,0,0.341,0.908,0,0.39,0.38,0.782857143,0
31/03/2023 4:30,0.998,0,0.334,0.9,0,0.366,0.372,0.782857143,0
31/03/2023 5:00,0.998,0,0.278,0.83,0,0.172,0.478,0.782857143,0
31/03/2023 5:30,0.998,0,0.276,0.826,0,0.172,0.478,0.774285714,0
31/03/2023 6:00,0.998,0,0.304,0.808,0,0,0.158,0.49,0
31/03/2023 6:30,0.998,0,0.31,0.812,0,0,0.158,0.488571429,0
31/03/2023 7:00,0.998,0,0.464,0.898,0,0,0.464,0.755714286,0
31/03/2023 7:30,0.998,0,0.47,0.906,0,0,0.468,0.782857143,0
31/03/2023 8:00,0.996,0,0.484,0.984,0,0,0.624,0.782857143,0
31/03/2023 8:30,0.986,0,0.483,0.982,0,0,0.618,0.782857143,0
31/03/2023 9:00,0.716,0,0.428,0.89,0,0,0.198,0.782857143,0
31/03/2023 9:30,0.704,0,0.427,0.886,0,0,0.19,0.782857143,0
31/03/2023 10:00,0.89,0,0.499,0.986,0,0,0.214,0.782857143,0
31/03/2023 10:30,0.904,0,0.5,0.992,0,0,0.214,0.782857143,0
31/03/2023 11:00,0.992,0,0.454,0.992,0,0,0.214,0.782857143,0
31/03/2023 11:30,0.998,0,0.454,0.992,0,0,0.238,0.782857143,0
31/03/2023 12:00,0.998,0,0.5,0.992,0,0,0.974,0.782857143,0
31/03/2023 12:30,0.998,0,0.502,0.992,0,0,1,0.782857143,0
31/03/2023 13:00,0.998,0,0.502,0.992,0,0.822,1,0.782857143,0
31/03/2023 13:30,0.998,0,0.502,0.992,0,1,1,0.782857143,0
31/03/2023 14:00,0.998,0,0.502,0.992,0,0.756,1,0.782857143,0
31/03/2023 14:30,0.998,0,0.502,0.992,0,0.75,1,0.782857143,0
31/03/2023 15:00,0.998,0,0.502,0.992,0,0.696,1,0.782857143,0
31/03/2023 15:30,0.998,0,0.502,0.988,0,0.692,1,0.782857143,0
31/03/2023 16:00,0.998,0,0.477,0.892,0,0.37,0.952,0.782857143,0
31/03/2023 16:30,0.998,0,0.477,0.888,0,0.364,0.952,0.782857143,0
31/03/2023 17:00,0.998,0,0.408,0.658,0,0.392,0.758,0.782857143,0
31/03/2023 17:30,0.998,0,0.409,0.658,0,0.408,0.758,0.782857143,0
31/03/2023 18:00,0.998,0,0.497,0.974,0,1,1,0.782857143,0
31/03/2023 18:30,0.998,0,0.502,0.992,0,1,1,0.782857143,0
31/03/2023 19:00,0.998,0,0.502,0.992,0,0.904,1,0.782857143,0
31/03/2023 19:30,0.998,0,0.502,0.992,0,0.902,1,0.782857143,0
31/03/2023 20:00,0.996,0,0.502,0.992,0,1,1,0.782857143,0
