name,Z1,Z11,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z12,Z2,France,Ireland,France1,France2,N. Ireland,Netherlands,Belgium,Norway,Denmark,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,,
04/02/2023 12:30,60.26174815,1031.429556,352.5686872,782.4970547,1397.555181,3148.456993,7618.509068,193.6993359,6376.629016,15097.19045,5472.163453,547.3940946,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 13:00,60.11247499,1028.874623,351.6953464,780.5587469,1394.093325,3140.658014,7599.637412,193.2195272,6360.833595,15059.7935,5458.608467,546.0381556,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 13:30,59.61489778,1020.358178,348.7842104,774.0977212,1382.553805,3114.661416,7536.731893,191.6201647,6308.182198,14935.13701,5413.42518,541.5183593,0,0,0,0,42,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 14:00,58.69523782,1004.617439,343.403628,762.1559633,1361.225591,3066.61253,7420.465141,188.6641018,6210.86789,14704.73743,5329.914,533.1645288,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 14:30,58.46703862,1000.711621,342.0685206,759.1928032,1355.933329,3054.689954,7391.615369,187.930601,6186.720869,14647.56738,5309.192011,531.0916566,0,0,0,0,32,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 15:00,58.46189127,1000.62352,342.0384056,759.125965,1355.813954,3054.421023,7390.964621,187.9140559,6186.176198,14646.27783,5308.724598,531.0449003,0,0,0,0,62,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 15:30,58.00892441,992.8706189,339.3882679,753.2442036,1345.309012,3030.755153,7333.698909,186.4580847,6138.245271,14532.79744,5267.592227,526.930327,0,0,0,0,50,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 16:00,59.35924604,1015.982488,347.2884888,770.7780908,1376.624879,3101.304543,7504.411472,190.7984234,6281.130273,14871.08937,5390.210318,539.196119,0,32,0,0,200,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 16:30,60.83825142,1041.296886,355.9415896,789.9829328,1410.925108,3178.577191,7691.392703,195.5523904,6437.632016,15241.62004,5524.513745,552.630824,0,8,0,0,216,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 17:00,63.89577761,1093.62897,373.8300185,829.684822,1481.833464,3338.321806,8077.936269,205.3801967,6761.165781,16007.61266,5802.157251,580.4041934,0,144,0,0,366,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 17:30,65.10197341,1114.274006,380.8870138,845.3472395,1509.806851,3401.341145,8230.427923,209.2572719,6888.800032,16309.79719,5911.687771,591.3608032,0,296,0,0,450,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 18:00,63.84945146,1092.836059,373.5589817,829.0832781,1480.759096,3335.901433,8072.079549,205.2312906,6756.263754,15996.00673,5797.950532,579.9833848,0,446,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 18:30,63.25922194,1082.733794,370.1057721,821.4191648,1467.070838,3305.064088,7997.460589,203.3341158,6693.808302,15848.13834,5744.353805,574.6219711,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 19:00,61.36328117,1050.283203,359.01334,796.8004289,1423.10129,3206.008085,7757.768871,197.2399934,6493.188318,15373.15413,5572.189901,557.3999885,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 19:30,58.76043759,1005.733387,343.7850872,763.0025805,1362.737665,3070.018982,7428.707933,188.8736734,6217.767038,14721.07173,5335.834569,533.7567779,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 20:00,57.36207404,981.7992406,335.6037911,744.8448702,1330.307637,2996.959575,7251.921734,184.3789134,6069.798452,14370.744,5208.853954,521.0545916,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 20:30,55.70119561,953.3719355,325.8866198,723.2784119,1291.789516,2910.184724,7041.947451,179.040352,5894.051715,13954.64924,5058.035258,505.9678231,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 21:00,53.83785473,921.4793184,314.9849174,699.0829844,1248.576005,2812.831944,6806.377128,173.0510154,5696.881308,13487.83218,4888.831639,489.0419652,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 21:30,51.84411429,887.3548054,303.3202964,673.1943227,1202.338346,2708.666264,6554.321222,166.6425355,5485.9126,12988.34653,4707.786882,470.9316087,0,430,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 22:00,49.75600577,851.6151047,291.1035635,646.080294,1153.912155,2599.570194,6290.33496,159.9307284,5264.958284,12465.21911,4518.172883,451.9640497,0,390,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 22:30,47.86349656,819.2232477,280.0312083,621.5061169,1110.022189,2500.693477,6051.077072,153.8476361,5064.701413,11991.09461,4346.320587,434.7732379,0,458,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 23:00,45.80112481,783.9240527,267.9650514,594.7262791,1062.192871,2392.942059,5790.344543,147.2185546,4846.470444,11474.41495,4159.043654,416.0394613,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 23:30,45.73420925,782.7787377,267.5735539,593.8573826,1060.641004,2389.445965,5781.884836,147.0034678,4839.389738,11457.6508,4152.967281,415.4316267,0,442,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 0:00,45.10966405,772.0891312,263.9195762,585.7476813,1046.156918,2356.815752,5702.927564,144.9959922,4773.303157,11301.18542,4096.254465,409.7585028,0,496,0,0,450,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 0:30,46.15286042,789.9442981,270.0229234,599.2935561,1070.350117,2411.318965,5834.812238,148.3491383,4883.689537,11562.5342,4190.983563,419.2344897,0,386,0,0,380,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 1:00,46.11854475,789.3569571,269.8221554,598.8479681,1069.554288,2409.526096,5830.473927,148.2388375,4880.058405,11553.93719,4187.867474,418.9227796,0,346,0,0,446,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 1:30,44.54517128,762.4273715,260.6169426,578.4177591,1033.065532,2327.323059,5631.562338,143.1815432,4713.571053,11159.76478,4044.994806,404.6308719,0,454,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 2:00,43.78507919,749.4177681,256.1699314,568.5479852,1015.437921,2287.611014,5535.468734,140.7383792,4633.141502,10969.34124,3975.973439,397.7264933,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 2:30,43.36985958,742.3109418,253.7406386,563.1563707,1005.808391,2265.917301,5482.975163,139.4037387,4589.204818,10865.31755,3938.268766,393.9548013,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 3:00,42.46735745,726.863873,248.4604401,551.4374067,984.8780903,2218.76485,5368.877567,136.5028263,4493.706076,10639.21647,3856.315631,385.7568257,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 3:30,42.53770459,728.0679221,248.8720144,552.3508621,986.5095397,2222.440231,5377.771106,136.728943,4501.149894,10656.84031,3862.703614,386.3958315,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 4:00,42.09160088,720.432489,246.2620305,546.5582183,976.1637636,2199.132937,5321.373056,135.2950319,4453.945191,10545.07933,3822.19446,382.3436002,0,500,142,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 4:30,41.18738296,704.9560532,240.9717937,534.8169751,955.1936713,2151.890842,5207.058543,132.3886042,4358.264892,10318.5484,3740.085522,374.1300393,0,500,122,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 5:00,41.6523603,712.914524,243.6922,540.8546921,965.9771533,2176.184215,5265.842666,133.8831808,4407.466716,10435.03773,3782.308524,378.353711,0,500,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 5:30,41.89428578,717.0552781,245.1076144,543.9960874,971.5877473,2188.823941,5296.427762,134.6608019,4433.066189,10495.64658,3804.27695,380.5512672,0,476,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 6:00,43.1176394,737.9939853,252.2649938,559.881299,999.9590486,2252.739715,5451.088573,138.5930275,4562.516007,10802.12961,3915.365514,391.663732,0,338,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 6:30,43.659827,747.2739733,255.4371281,566.9215891,1012.533146,2281.067043,5519.633897,140.335781,4619.887875,10937.96219,3964.599716,396.5887515,0,254,0,0,434,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 7:00,46.03103979,787.8592375,269.3101971,597.7117187,1067.524924,2404.954281,5819.41123,147.9575703,4870.799022,11532.01485,4179.921449,418.1279189,0,120,0,0,304,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 7:30,46.9867312,804.2166847,274.9015859,610.1213439,1089.68876,2454.885678,5940.233211,151.0294492,4971.926018,11771.44128,4266.70452,426.809045,0,152,0,0,166,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 8:00,49.75085842,851.5270035,291.0734483,646.0134558,1153.79278,2599.301264,6289.684213,159.9141832,5264.413613,12463.92957,4517.705469,451.9172931,0,26,0,0,20,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 8:30,52.3948808,896.7816287,306.5426229,680.3460099,1215.1114,2737.44181,6623.951124,168.4128643,5544.192252,13126.32837,4757.800107,475.9345557,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 9:00,55.11096609,943.2696701,322.4334102,715.6142987,1278.101259,2879.34738,6967.32849,177.1431772,5831.596264,13806.78086,5004.438531,500.6064096,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 9:30,57.08583289,977.0711456,333.9876087,741.257887,1323.901215,2982.526982,7216.998326,183.4909915,6040.567849,14301.53816,5183.769439,518.5453255,0,0,0,0,60,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 10:00,58.56312249,1002.356176,342.6306712,760.4404496,1358.16165,3059.709986,7403.762641,188.2394434,6196.888036,14671.63899,5317.917059,531.9644449,0,0,0,0,212,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 10:30,59.20482552,1013.339453,346.3850328,768.7729448,1373.04365,3093.236634,7484.889069,190.3020694,6264.790184,14832.40287,5376.187919,537.7934237,0,0,0,0,256,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 11:00,59.61146621,1020.299444,348.7641337,774.0531624,1382.474223,3114.48213,7536.298062,191.6091347,6307.819085,14934.27731,5413.11357,541.4871883,0,0,0,0,354,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 11:30,60.20855887,1030.519178,352.2574968,781.8063934,1396.321646,3145.678048,7611.784685,193.5283696,6371.000763,15083.86509,5467.333514,546.9109439,0,0,0,0,326,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 12:00,61.14022931,1046.465486,357.7083481,793.904107,1417.928402,3194.354437,7729.569845,196.5230378,6469.585968,15317.27363,5551.935325,555.373873,0,0,0,0,178,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 12:30,61.30322874,1049.255356,358.661996,796.0206498,1421.708588,3202.870564,7750.176826,197.046967,6486.833839,15358.10938,5566.736746,556.8544959,0,0,0,0,212,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 13:00,60.74903067,1039.769799,355.4195928,788.824404,1408.855952,3173.915732,7680.113093,195.265608,6428.191075,15219.26785,5516.411913,551.8203779,0,0,0,0,284,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 13:30,59.37811966,1016.305525,347.3989112,771.0231642,1377.062586,3102.290621,7506.797542,190.8590888,6283.127394,14875.81772,5391.924167,539.3675597,0,0,0,0,284,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 14:00,59.49479294,1018.302485,348.0815224,772.5381632,1379.768404,3108.386375,7521.547802,191.2341118,6295.47324,14905.04752,5402.51887,540.427374,0,80,0,0,284,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 14:30,59.12761526,1012.017936,345.9333047,767.7703718,1371.253036,3089.202679,7475.127868,190.0538926,6256.620138,14813.05963,5369.176719,537.0920761,0,86,0,0,284,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 15:00,60.33724263,1032.721707,353.0103769,783.4773483,1399.306004,3152.401306,7628.053354,193.9419978,6384.617504,15116.10384,5479.018848,548.0798568,0,240,0,0,292,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 15:30,61.10591364,1045.878145,357.50758,793.458519,1417.132573,3192.561568,7725.231534,196.412737,6465.954837,15308.67662,5548.819236,555.0621629,0,344,0,0,374,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 16:00,63.04989635,1079.151014,368.8810873,818.7010782,1462.216281,3294.127589,7970.996888,202.6612806,6671.658404,15795.69664,5725.345663,572.7205396,0,234,0,0,422,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 16:30,66.70794676,1141.761566,390.2829562,866.200757,1547.051645,3485.247409,8433.460908,214.419352,7058.73696,16712.13677,6057.520724,605.9488356,0,70,0,0,396,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 17:00,69.65737861,1192.243527,407.538966,904.4990441,1615.453142,3639.344487,8806.338794,223.8997107,7370.832663,17451.04885,6325.348552,632.7403181,0,0,0,0,260,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 17:30,70.97338455,1214.768054,415.2384188,921.5873431,1645.973182,3708.101007,8972.713046,228.1297485,7510.086534,17780.74377,6444.850556,644.6944002,0,0,0,0,236,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 18:00,70.24246079,1202.257691,410.9620604,912.0963192,1629.022025,3669.912901,8880.307007,225.7803402,7432.743445,17597.62769,6378.477865,638.0549751,0,0,0,0,396,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 18:30,68.77203432,1177.090128,402.3591516,893.0028741,1594.920756,3593.088469,8694.410354,221.0539485,7277.149486,17229.24628,6244.953462,624.6981977,0,0,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 19:00,65.97359143,1129.192468,385.9865211,856.6651741,1530.020906,3446.880016,8340.621039,212.0589136,6981.030759,16528.16098,5990.836425,599.2782395,0,20,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 19:30,63.20260107,1081.764682,369.7745049,820.6839447,1465.757721,3302.105856,7990.302375,203.1521195,6687.816936,15833.9533,5739.212259,574.1076496,0,40,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 20:00,61.36328117,1050.283203,359.01334,796.8004289,1423.10129,3206.008085,7757.768871,197.2399934,6493.188318,15373.15413,5572.189901,557.3999885,0,190,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 20:30,59.38841436,1016.481728,347.4591415,771.1568405,1377.301335,3102.828482,7508.099036,190.8921791,6284.216734,14878.39682,5392.858994,539.4610727,0,234,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 21:00,56.90224406,973.928871,332.9134998,738.8739913,1319.643528,2972.935133,7193.788358,182.9008819,6021.141299,14255.54422,5167.098364,516.8776764,0,378,0,0,396,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 21:30,54.86732483,939.0995488,321.0079573,712.4506239,1272.450873,2866.61801,6936.526478,176.3600412,5805.815234,13745.74216,4982.314301,498.3932679,0,326,0,0,448,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 22:00,52.81524775,903.9765562,309.0020309,685.8044626,1224.860303,2759.404453,6677.095441,169.7640498,5588.673605,13231.64161,4795.972195,479.7530044,0,188,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 22:30,50.27417239,860.483954,294.1351605,652.8086726,1165.929172,2626.642514,6355.843465,161.5962713,5319.788361,12595.03381,4565.225822,456.670872,0,230,0,0,452,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 23:00,46.94726818,803.5412426,274.6707027,609.6089178,1088.773557,2452.823879,5935.244152,150.9026032,4967.750218,11761.55472,4263.121019,426.4505784,0,202,0,0,392,0,0,0,0,,,,,,,,,,,,,,
05/02/2023 23:30,45.34301061,776.0830502,265.2847986,588.7776795,1051.568554,2369.00726,5732.428084,145.7460381,4797.994847,11359.64501,4117.443869,411.8781315,0,60,0,0,416,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 0:00,45.49914691,778.7554518,266.1982929,590.8051049,1055.189577,2377.164813,5752.167401,146.247907,4814.516492,11398.76135,4131.622073,413.2964126,0,92,0,0,302,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 0:30,47.4019508,811.3235111,277.3308786,615.5129585,1099.31829,2476.579391,5992.726781,152.3640895,5015.862701,11875.46496,4304.409194,430.5807371,0,6,0,0,168,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 1:00,46.5080276,796.0232776,272.1008722,603.9053916,1078.586947,2429.875157,5879.713763,149.4907522,4921.271742,11651.51314,4223.235082,422.4606892,0,0,0,0,250,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 1:30,45.55748355,779.7539315,266.5395986,591.5626044,1056.542485,2380.212691,5759.542531,146.4354184,4820.689414,11413.37625,4136.919424,413.8263197,0,0,0,0,186,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 2:00,45.34815796,776.1711512,265.3149138,588.8445178,1051.687929,2369.276191,5733.07883,145.7625832,4798.539516,11360.93456,4117.911282,411.9248881,0,0,0,0,226,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 2:30,44.90033846,768.506351,262.6948914,583.0295947,1041.302361,2345.879251,5676.463863,144.323157,4751.153257,11248.74372,4077.246324,407.8570714,0,0,0,0,226,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 3:00,44.39932969,759.9311722,259.7636786,576.5240101,1029.683259,2319.703366,5613.124513,142.7127645,4698.138746,11123.22753,4031.751428,403.306104,0,0,0,0,184,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 3:30,44.33584569,758.8445914,259.3922577,575.6996723,1028.210975,2316.386558,5605.098636,142.5087079,4691.421154,11107.32308,4025.986665,402.7294404,0,36,0,0,88,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 4:00,43.59291144,746.1286584,255.0456306,566.0526926,1010.981279,2277.570949,5511.174189,140.1206943,4612.807169,10921.19804,3958.523343,395.9809168,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 4:30,43.98925743,752.9124471,257.364501,571.1992338,1020.173103,2298.278584,5561.281689,141.3946692,4654.746732,11020.49339,3994.514167,399.5811683,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 5:00,44.01156261,753.2942187,257.4950002,571.4888659,1020.690392,2299.443947,5564.101592,141.4663647,4657.106967,11026.08144,3996.539625,399.7837799,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 5:30,45.926377,786.0678474,268.6978545,596.3526753,1065.097646,2399.48603,5806.179381,147.6211527,4859.724072,11505.79399,4170.417377,417.1772031,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 6:00,51.28133731,877.7224127,300.0277012,665.8866798,1189.28675,2679.263216,6483.172911,164.8336015,5426.362053,12847.35574,4656.683027,465.8195632,0,0,0,76,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 6:30,56.43211938,965.8822991,330.1629783,732.769436,1308.740673,2948.37283,7134.353489,181.3897602,5971.394804,14137.76533,5124.407949,512.6072482,0,0,0,60,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 7:00,62.08562603,1062.646732,363.2395064,806.1800559,1439.853489,3243.747973,7849.090331,199.5618265,6569.623624,15554.12096,5637.78357,563.9614861,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 7:30,64.74509045,1108.16566,378.7990267,840.7131245,1501.530231,3382.69531,8185.309483,208.1101429,6851.036271,16220.3884,5879.280448,588.1190183,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 8:00,68.02910007,1164.374196,398.0125243,883.3558943,1577.69106,3554.272859,8600.485906,218.665935,7198.535501,17043.12124,6177.490141,617.9496741,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 8:30,69.80493599,1194.769093,408.4022683,906.4150724,1618.875207,3647.053823,8824.993534,224.3740044,7386.446526,17488.01595,6338.747734,634.0806714,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 9:00,72.65485239,1243.547764,425.076051,943.4211542,1684.968799,3795.951581,9185.290315,233.5344906,7688.011948,18201.99675,6597.538905,659.9681947,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 9:30,73.43896545,1256.968505,429.6635998,953.6028396,1703.153489,3836.918634,9284.420736,236.0548652,7770.983292,18398.43818,6668.741533,667.0907704,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 10:00,72.52273706,1241.286501,424.3030942,941.7056406,1681.904857,3789.049036,9168.587815,233.1098323,7674.032095,18168.8983,6585.541963,658.7681109,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 10:30,72.59823153,1242.578651,424.7447836,942.6859341,1683.65568,3792.993347,9178.132101,233.3524942,7682.020582,18187.8117,6592.397358,659.453873,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 11:00,72.32713774,1237.938657,423.1587165,939.1657891,1677.368633,3778.829683,9143.859439,232.4811174,7653.334649,18119.89539,6567.780258,656.9913633,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 11:30,72.28595894,1237.233849,422.9177949,938.6310834,1676.413637,3776.67824,9138.653466,232.3487563,7648.977291,18109.57899,6564.040951,656.6173112,0,0,0,0,72,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 12:00,71.66999267,1226.691078,419.3140093,930.6327792,1662.128508,3744.496245,9060.780771,230.368856,7583.798491,17955.26287,6508.107158,651.0221151,0,0,172,98,138,0,216,0,0,,,,,,,,,,,,,,
06/02/2023 12:30,70.98367926,1214.944257,415.2986492,921.7210195,1646.211929,3708.638868,8974.014538,228.1628388,7511.175874,17783.32288,6445.785383,644.7879131,0,0,186,104,220,0,224,0,0,,,,,,,,,,,,,,
06/02/2023 13:00,69.92332505,1196.795419,409.0949179,907.9523509,1621.620816,3653.23922,8839.960709,224.7545423,7398.973928,17517.67559,6349.49824,635.1560712,468,0,186,88,196,0,2,0,0,,,,,,,,,,,,,,
06/02/2023 13:30,68.98650726,1180.761009,403.6139515,895.7877991,1599.894687,3604.2939,8721.524802,221.7433289,7299.844054,17282.97752,6264.429017,626.6463857,486,0,190,88,246,0,16,0,0,,,,,,,,,,,,,,
06/02/2023 14:00,68.13033129,1166.106851,398.6047899,884.6703789,1580.038754,3559.561823,8613.283926,218.9913225,7209.247337,17068.48239,6186.682604,618.8692188,252,6,396,104,150,0,594,0,0,,,,,,,,,,,,,,
06/02/2023 14:30,67.74771158,1159.557999,396.3662266,879.7020729,1571.165262,3539.571335,8564.911752,217.761468,7168.760226,16972.62584,6151.938213,615.3936514,236,104,396,104,14,0,608,0,0,,,,,,,,,,,,,,
06/02/2023 15:00,66.4660213,1137.620812,388.8675418,863.0593617,1541.441052,3472.607683,8402.875811,213.6417309,7033.137487,16651.52792,6035.552299,603.7512794,122,20,160,100,0,0,282,0,0,,,,,,,,,,,,,,
06/02/2023 15:30,65.62014004,1123.142856,383.9186106,852.075618,1521.823868,3428.413465,8295.93643,210.9228148,6943.63011,16439.61189,5958.740711,596.0676256,116,0,152,100,0,0,278,0,0,,,,,,,,,,,,,,
06/02/2023 16:00,66.88810404,1144.845106,391.3369883,868.540094,1551.229747,3494.659971,8456.237044,214.9984315,7077.800398,16757.27101,6073.88019,607.5853135,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 16:30,68.40828823,1170.864314,400.2310107,888.2796414,1586.484968,3574.08406,8648.424251,219.8847595,7238.659497,17138.11808,6211.922923,621.3940706,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 17:00,70.73317488,1210.656668,413.8330429,918.4682273,1640.402379,3695.550925,8942.344865,227.3576427,7484.668618,17720.56479,6423.037934,642.5124294,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 17:30,72.92079883,1248.099657,426.6320029,946.8744611,1691.136473,3809.846314,9218.912231,234.3893222,7716.153214,18268.62348,6621.688592,662.3839479,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 18:00,72.54161068,1241.609539,424.4135165,941.9507139,1682.342563,3790.035113,9170.973888,233.1704977,7676.029217,18173.62664,6587.255813,658.9395514,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 18:30,71.58935084,1225.310825,418.8422044,929.5856475,1660.25831,3740.283003,9050.585739,230.109649,7575.265334,17935.05991,6500.784349,650.2895963,0,50,0,0,42,0,0,0,0,,,,,,,,,,,,,,
06/02/2023 19:00,70.46894421,1206.134142,412.2871293,915.0371998,1634.274496,3681.745835,8908.939865,226.508326,7456.708909,17654.36789,6399.044051,640.1122618,0,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,
